DEPT,GR,NPHI,RDEEP,RHOB
1982.8764,89.02383423,0.409379602,2.756534815,2.319751024
1983.0288,80.3053894,0.363465607,2.971712589,2.314700842
1983.1812,77.69957733,0.316377014,3.331556082,2.326111078
1983.3336,78.22074127,0.331582189,3.302722454,2.332660914
1983.486,84.79177856,0.37189579,3.116514683,2.423634052
1983.6384,83.67540741,0.401014686,2.954380512,2.419394016
1983.7908,91.48011017,0.405042529,2.745489121,2.355185986
1983.9432,90.97692108,0.407718331,2.742142439,2.317507029
1984.0956,89.91372681,0.398321748,2.84867835,2.287883043
1984.248,89.31578064,0.428481728,2.844985724,2.289818049
1984.4004,87.78964233,0.41823265,2.839634895,2.299278021
1984.5528,88.54801941,0.412637085,2.862975359,2.314034939
1984.7052,92.68430328,0.368941009,2.849145174,2.326318979
1984.8576,84.65428162,0.375539154,3.047534227,2.316956997
1985.01,86.01121521,0.412658602,3.067317009,2.331642151
1985.1624,82.79749298,0.43698892,3.022563458,2.333710909
1985.3148,89.18279266,0.45765537,3.027434111,2.326195002
1985.4672,88.88206482,0.440694481,2.875326395,2.301683188
1985.6196,93.49042511,0.436542779,2.66285944,2.296783924
1985.772,93.59793091,0.420796782,2.626838923,2.295845032
1985.9244,95.36255646,0.42633161,2.64422822,2.319089174
1986.0768,96.19584656,0.419078708,2.717067719,2.336689949
1986.2292,88.87590027,0.433629423,2.691910744,2.342123985
1986.3816,94.95261383,0.429948449,2.739473581,2.341830015
1986.534,91.56777954,0.419831812,2.951858521,2.334309101
1986.6864,95.85366058,0.380281359,3.093897343,2.346649885
1986.8388,82.97747803,0.342558622,3.266694069,2.351788998
1986.9912,81.5042038,0.347520649,3.502363443,2.335904121
1987.1436,79.20075989,0.383808732,3.642944336,2.325842142
1987.296,79.93900299,0.396283329,3.750080109,2.334802866
1987.4484,77.24172211,0.354951412,3.925194264,2.342362166
1987.6008,78.62962341,0.284420908,4.819264889,2.372476101
1987.7532,70.68418121,0.249929592,6.663183689,2.406979084
1987.9056,68.81298828,0.247622594,7.520311356,2.399514914
1988.058,67.45048523,0.270798206,6.744473457,2.352590084
1988.2104,77.36649323,0.337109566,5.595289707,2.273428917
1988.3628,76.15522766,0.387937516,4.057911396,2.224514008
1988.5152,83.32782745,0.442283034,3.531681538,2.226310015
1988.6676,85.59545898,0.418308377,3.534033299,2.241524935
1988.82,87.70805359,0.382799923,3.725266933,2.254611969
1988.9724,75.38717651,0.341570288,4.155776978,2.256294012
1989.1248,83.79369354,0.367632687,4.506745338,2.260407925
1989.2772,82.25012207,0.404859692,4.409784794,2.268004894
1989.4296,86.86064911,0.418719053,4.200612068,2.281116962
1989.582,85.59596252,0.374384075,4.261358738,2.279914141
1989.7344,78.77041626,0.344581932,4.599936485,2.270419836
1989.8868,74.56352997,0.319777638,5.128115654,2.272556782
1990.0392,74.27973175,0.321817964,5.242224693,2.271559
1990.1916,73.60572052,0.301686645,5.207083702,2.285982847
1990.344,82.58226013,0.314903379,4.98570776,2.286258936
1990.4964,89.33654785,0.325158984,4.568150997,2.290215969
1990.6488,87.81743622,0.357646197,4.625431538,2.283375025
1990.8012,81.34955597,0.361380309,4.713772297,2.27779913
1990.9536,76.02106476,0.375002801,4.822591782,2.257961035
1991.106,75.10977173,0.391402483,5.133154869,2.251424074
1991.2584,76.39170837,0.394613534,5.390057087,2.261633158
1991.4108,77.00553894,0.386045963,5.762907982,2.296319008
1991.5632,73.9667511,0.366400182,6.30501318,2.331912994
1991.7156,71.48251343,0.346977294,7.418794632,2.351527214
1991.868,68.9954834,0.348859489,9.54423523,2.313281059
1992.0204,66.75822449,0.339450687,11.10168362,2.255769014
1992.1728,59.51215363,0.357652843,12.57649422,2.211966991
1992.3252,59.39035416,0.364825308,19.35080719,2.194133043
1992.4776,57.85461426,0.37432918,30.7900219,2.192523003
1992.63,62.65574646,0.379661828,28.90639687,2.192897081
1992.7824,60.0666008,0.363589436,28.87791061,2.217447043
1992.9348,60.78993225,0.347930491,30.03273201,2.28080821
1993.0872,60.19161606,0.292048454,34.5809288,2.380110025
1993.2396,62.3710556,0.22949487,39.92237091,2.479727984
1993.392,59.49349594,0.17747967,44.69429398,2.541482925
1993.5444,56.57134628,0.155933738,43.18090439,2.566610098
1993.6968,57.83136368,0.157167673,38.51311874,2.57994318
1993.8492,56.240551,0.141553432,37.06565094,2.610985041
1994.0016,54.54854965,0.110109516,39.47773361,2.630254984
1994.154,52.82679367,0.069542036,44.77669907,2.636407852
1994.3064,50.6742096,0.039695595,81.94321442,2.645756006
1994.4588,51.11151886,0.022049215,201.1922302,2.670653105
1994.6112,51.65717697,0.016129235,378.7799988,2.679646015
1994.7636,51.64170837,0.0146467,436.7256775,2.67773509
1994.916,49.08286285,0.016903769,347.8227234,2.671077967
1995.0684,45.91899109,0.014692182,204.1891174,2.676641226
1995.2208,52.44152069,0.021577859,162.4971466,2.642352104
1995.3732,54.33047104,0.045096953,151.3607178,2.598950863
1995.5256,53.78882217,0.107667722,103.1614533,2.535554886
1995.678,54.92819977,0.189702302,63.4763794,2.441148043
1995.8304,55.64019394,0.255662799,32.79779434,2.33582902
1995.9828,53.4513855,0.284620464,21.47511864,2.241040945
1996.1352,60.902565,0.290830791,16.67047501,2.186299086
1996.2876,60.80800629,0.304445118,12.06681633,2.168271065
1996.44,61.42404556,0.311900914,9.53482914,2.177004814
1996.5924,68.57316589,0.299149603,7.872498035,2.201891184
1996.7448,72.27962494,0.301347971,7.028058529,2.238314867
1996.8972,80.0901413,0.310636997,6.983064652,2.26838994
1997.0496,81.31703949,0.334976792,7.358234406,2.260372162
1997.202,80.30967712,0.340128094,7.592358589,2.244750977
1997.3544,74.21079254,0.331677139,7.768909454,2.242381096
1997.5068,74.24298859,0.32988441,8.31157589,2.254325867
1997.6592,73.3358078,0.341398299,9.523106575,2.266816855
1997.8116,69.64160919,0.35855788,11.64764786,2.258939028
1997.964,69.35488892,0.371150076,17.79211807,2.228319168
1998.1164,59.26064682,0.35794577,26.41592598,2.192534924
1998.2688,61.85137558,0.347973883,41.46379089,2.181139946
1998.4212,58.88765717,0.331889838,36.23768616,2.186062098
1998.5736,63.87472534,0.325069398,27.8842144,2.190461874
1998.726,61.19360352,0.333597869,22.80493927,2.196586847
1998.8784,64.26583099,0.322092384,21.3431778,2.202783823
1999.0308,59.53330231,0.315324724,22.046175,2.219506979
1999.1832,62.83000565,0.303074211,22.65938568,2.22209692
1999.3356,60.47984314,0.326859415,18.41484833,2.223531008
1999.488,61.13183975,0.335950792,16.93639565,2.209321022
1999.6404,63.14479065,0.332406402,16.51470757,2.215836048
1999.7928,64.66623688,0.319479972,16.70515823,2.238945961
1999.9452,61.40716934,0.293229193,17.72823906,2.27618885
2000.0976,60.94637299,0.264123738,20.01022339,2.335906029
2000.25,59.73649979,0.232416004,20.78910065,2.374617815
2000.4024,57.69578171,0.237391859,22.14215851,2.359764814
2000.5548,59.22300339,0.264645308,22.84939385,2.295620203
2000.7072,59.56253052,0.305381864,19.95548821,2.251435995
2000.8596,63.89425278,0.321508974,15.38411522,2.232987166
2001.012,64.04091644,0.330691874,11.940835,2.226875067
2001.1644,61.80352402,0.327669561,10.81473351,2.232710838
2001.3168,64.65003204,0.33335349,9.509849548,2.254278183
2001.4692,80.35235596,0.345830858,7.304681778,2.295367956
2001.6216,80.9868927,0.351937622,5.962722778,2.321545839
2001.774,83.42003632,0.36556071,5.555922508,2.339344025
2001.9264,82.86423492,0.360090792,5.433849812,2.33992219
2002.0788,79.83853912,0.374546558,5.353268147,2.312263966
2002.2312,79.9885025,0.366228074,5.126696587,2.297605038
2002.3836,78.37610626,0.349787235,5.050501823,2.301810026
2002.536,83.81652069,0.353604734,5.246495247,2.335613966
2002.6884,82.70285797,0.365219146,5.211845398,2.347298145
2002.8408,82.57561493,0.378080279,5.197629452,2.342704058
2002.9932,80.21763611,0.36587292,5.282050133,2.317553043
2003.1456,82.76669312,0.347893506,5.568878174,2.290952921
2003.298,80.63683319,0.357177168,6.651268482,2.283388853
2003.4504,81.1660614,0.360585094,7.566612244,2.283628941
2003.6028,77.52801514,0.373915225,9.16042614,2.25072813
2003.7552,65.8703537,0.357559264,14.43110561,2.223297119
2003.9076,59.33643341,0.344588578,28.06977272,2.199293852
2004.06,57.94743347,0.33591634,23.40847397,2.186928034
2004.2124,57.44150925,0.329847097,16.42603493,2.18242693
2004.3648,54.14927292,0.31728062,14.8860302,2.204621077
2004.5172,63.89873886,0.324012458,12.7085619,2.222572088
2004.6696,65.83071899,0.333522141,15.605299,2.241860151
2004.822,66.73957062,0.354061097,19.78261375,2.244710922
2004.9744,61.64102173,0.345132113,24.2605381,2.229856014
2005.1268,64.09959412,0.33666572,34.10248947,2.207293987
2005.2792,59.66614533,0.320416987,43.34090805,2.188408852
2005.4316,57.51477051,0.31422165,48.7260704,2.20401001
2005.584,60.62979507,0.301995814,59.01861191,2.209818125
2005.7364,57.65328217,0.319735169,87.68158722,2.220839977
2005.8888,58.85982132,0.312044233,114.3072434,2.212996006
2006.0412,56.85068893,0.318198592,109.5347672,2.201479912
2006.1936,55.99271774,0.291078627,92.9407196,2.189254999
2006.346,59.36586762,0.291708708,68.69006348,2.17635107
2006.4984,57.18118668,0.313303143,42.925354,2.182606936
2006.6508,59.42203903,0.312229574,21.67181015,2.189962864
2006.8032,61.71696091,0.313916773,18.13381004,2.204941034
2006.9556,62.00243759,0.308684051,21.12969589,2.21549201
2007.108,62.34422684,0.326280266,34.74313355,2.22209096
2007.2604,64.53224945,0.346602947,44.67110062,2.208291054
2007.4128,63.57886505,0.327343285,51.96011353,2.196663141
2007.5652,58.18689346,0.318778366,56.37142944,2.193147898
2007.7176,54.96248627,0.301390857,34.96802521,2.202497959
2007.87,59.53979492,0.307412118,27.58290672,2.203684092
2008.0224,56.25301743,0.311536372,25.80399513,2.206928015
2008.1748,59.59719849,0.327836484,24.83815765,2.208010912
2008.3272,59.28314591,0.33571437,24.45541191,2.203850985
2008.4796,58.26209641,0.347896874,29.00798607,2.206871033
2008.632,65.9645462,0.350492626,31.13200951,2.209316015
2008.7844,60.98897934,0.346930563,32.16329575,2.212033987
2008.9368,59.89963913,0.340690672,28.45861435,2.209974051
2009.0892,57.76896668,0.329539448,24.33387756,2.207273006
2009.2416,58.76350021,0.314918101,24.26012611,2.21229291
2009.394,61.43884659,0.302253574,30.21560097,2.214321137
2009.5464,60.54165268,0.298623383,34.0227623,2.210905075
2009.6988,60.02297974,0.31449452,30.74995995,2.201840162
2009.8512,56.87543106,0.316926271,19.09604454,2.196987152
2010.0036,62.15334702,0.328245372,12.9150362,2.203649998
2010.156,70.17459106,0.335710704,10.87148857,2.218418837
2010.3084,70.89955902,0.340540737,10.20075131,2.241811991
2010.4608,69.98379517,0.327001363,10.83994389,2.241822004
2010.6132,69.70435333,0.302324146,11.32219887,2.227550983
2010.7656,67.26330566,0.315739781,11.57339668,2.220974207
2010.918,69.88014221,0.311171711,10.94182396,2.236711025
2011.0704,68.21717835,0.324699938,10.35387898,2.247251034
2011.2228,68.08119202,0.305731058,10.78310776,2.241780996
2011.3752,71.52909851,0.334143788,11.55584335,2.235115051
2011.5276,66.17385864,0.337363422,13.89579105,2.225970984
2011.68,59.36750031,0.342774093,19.83889389,2.215877056
2011.8324,57.35562134,0.316968739,35.83756638,2.205427885
2011.9848,58.80719757,0.301539421,70.92269135,2.204343081
2012.1372,58.21532822,0.284003794,83.38892365,2.202121019
2012.2896,58.04438019,0.271015197,84.25344849,2.206043959
2012.442,52.57089615,0.269590139,83.99450684,2.205648899
2012.5944,54.55452728,0.288177967,85.91777039,2.206570149
2012.7468,57.2456398,0.2980133,78.27996826,2.209652185
2012.8992,58.27687836,0.297307432,46.84844208,2.21420598
2013.0516,54.16286469,0.275275141,33.72927856,2.216194153
2013.204,55.87258911,0.266256869,32.30959702,2.220663071
2013.3564,55.77413178,0.280201852,33.03076172,2.221315861
2013.5088,59.21674728,0.296610177,34.241642,2.222073078
2013.6612,58.45897293,0.312983096,36.58222199,2.216531038
2013.8136,57.12401199,0.304018974,37.48994446,2.21735096
2013.966,58.31159592,0.29905209,31.78928375,2.217270136
2014.1184,60.26059341,0.317882985,31.41376305,2.224211931
2014.2708,58.20610046,0.332043111,39.73022842,2.206040144
2014.4232,56.42500687,0.35180372,45.02997971,2.191407919
2014.5756,55.96555328,0.338619232,51.04590607,2.186489105
2014.728,57.24837112,0.327045083,65.13241577,2.201978922
2014.8804,57.32855225,0.324933291,45.79977417,2.211438894
2015.0328,58.93891144,0.3323192,31.20606804,2.210000992
2015.1852,57.71606064,0.337692171,30.18930817,2.199860096
2015.3376,56.61193466,0.339202553,31.2354126,2.196801901
2015.49,57.63156891,0.33782953,34.89925003,2.191752911
2015.6424,57.18346405,0.330497682,58.98273087,2.202366829
2015.7948,55.77170181,0.328146994,90.56739807,2.209556818
2015.9472,55.77130127,0.312084913,84.96413422,2.212023974
2016.0996,54.77896118,0.316981703,88.62075806,2.200631142
2016.252,55.26605988,0.296607047,101.6220703,2.198383093
2016.4044,56.65982819,0.294062316,103.337677,2.199131012
2016.5568,53.67276382,0.29570809,103.1802673,2.206403017
2016.7092,54.99765015,0.304212421,100.8752518,2.207875967
2016.8616,53.36900711,0.319918275,91.59437561,2.202908039
2017.014,55.84118271,0.312378883,78.41072083,2.203377962
2017.1664,54.54413986,0.313357651,47.35985565,2.195158005
2017.3188,56.55467224,0.302002549,26.93262482,2.19679904
2017.4712,57.197258,0.301476121,19.64373398,2.195925951
2017.6236,54.70653534,0.303753138,16.35381317,2.195820093
2017.776,63.72594452,0.306312978,13.87647152,2.199566841
2017.9284,63.00341797,0.311617672,13.01165581,2.213910818
2018.0808,65.54202271,0.316548675,16.89413643,2.225490093
2018.2332,61.09532929,0.314234167,22.99584961,2.221712828
2018.3856,60.70695114,0.310469508,31.7312603,2.200334072
2018.538,58.82966232,0.298974484,43.27083969,2.185688019
2018.6904,58.55745316,0.300122768,88.87469482,2.188974142
2018.8428,57.70013809,0.295476914,124.6339874,2.203248978
2018.9952,52.1260376,0.288100898,91.45998383,2.207705975
2019.1476,53.22406769,0.294077903,70.44334412,2.208950043
2019.3,54.73441696,0.319969714,51.53125763,2.206418037
2019.4524,54.75507736,0.295323253,33.2364006,2.223631144
2019.6048,54.30717087,0.218063608,30.12689209,2.304340124
2019.7572,53.04351807,0.115170457,37.11227036,2.431731939
2019.9096,50.75082398,0.053943306,74.22583771,2.566608906
2020.062,49.26331329,0.040040068,183.5409851,2.594927073
2020.2144,49.26060104,0.042750623,228.3474274,2.589143038
2020.3668,51.37850189,0.051522773,220.0205078,2.591330051
2020.5192,49.85707092,0.089243434,156.9075623,2.562471867
2020.6716,52.11904144,0.173766881,116.8614197,2.513864994
2020.824,49.25883102,0.271035105,109.9723053,2.459280014
2020.9764,56.64313889,0.331607938,99.41261292,2.360882044
2021.1288,57.94728851,0.347362191,106.2722855,2.264545918
2021.2812,54.92179108,0.33950755,126.275589,2.202648878
2021.4336,55.19654083,0.332673132,135.9502258,2.184000015
2021.586,53.68888855,0.311246365,141.5723724,2.178071976
2021.7384,53.49990463,0.292045414,151.8689575,2.166423082
2021.8908,55.22541809,0.300833017,138.8873138,2.167011023
2022.0432,55.39478302,0.310103238,87.86310577,2.177232981
2022.1956,61.56801224,0.325773895,70.48223114,2.188344002
2022.348,58.30138016,0.313118875,68.23648071,2.188717127
2022.5004,60.17071533,0.30556038,69.03839111,2.180665016
2022.6528,56.70082855,0.297246754,77.56647492,2.174283981
2022.8052,53.88841629,0.285658717,44.2184906,2.170607805
2022.9576,56.51148224,0.284050435,15.89022636,2.173020124
2023.11,60.63573456,0.289745897,10.47659111,2.177071095
2023.2624,58.94666672,0.309505343,8.107720375,2.206256151
2023.4148,66.22143555,0.331198514,6.857828617,2.237999916
2023.5672,79.34506989,0.34596014,6.702685356,2.271272898
2023.7196,80.41377258,0.360922545,8.505740166,2.262722015
2023.872,71.96929932,0.35604623,11.36611557,2.227649927
2024.0244,66.74907684,0.348550677,15.2654047,2.196316958
2024.1768,64.85259247,0.314939618,22.4208374,2.172190905
2024.3292,52.85946274,0.306396306,41.50909042,2.171950817
2024.4816,54.3552208,0.282031298,97.48245239,2.18256402
2024.634,56.12041473,0.312080443,144.7433472,2.192080975
2024.7864,56.71971512,0.329678565,125.2745819,2.189662218
2024.9388,55.52073669,0.359867543,110.7429504,2.191509962
2025.0912,55.50687408,0.34745726,96.99397278,2.1939919
2025.2436,54.09938431,0.327999681,78.84597778,2.201804876
2025.396,56.15674591,0.318096221,48.81118012,2.204385042
2025.5484,54.08174133,0.326336652,29.25548554,2.212127924
2025.7008,54.87306976,0.335895628,19.42082596,2.220813036
2025.8532,58.9742775,0.344641894,19.25415802,2.226992846
2026.0056,58.43675232,0.362645209,24.76887131,2.232362986
2026.158,57.03744507,0.366444975,34.70388794,2.222023964
2026.3104,54.30994415,0.373754799,56.63450623,2.203464985
2026.4628,56.28682327,0.335991472,125.9480896,2.198509932
2026.6152,57.43883896,0.342956424,164.4100342,2.208729982
2026.7676,52.91453552,0.348452121,90.78437042,2.220037222
2026.92,58.04592133,0.370296717,44.69683075,2.224336863
2027.0724,55.88436508,0.374145508,30.84872627,2.243584871
2027.2248,60.4011116,0.393001378,23.97864914,2.257092953
2027.3772,62.30892181,0.396354437,20.15257072,2.266808987
2027.5296,63.67113495,0.365480781,17.11652756,2.262820959
2027.682,64.28777313,0.33806923,16.55825615,2.273710012
2027.8344,65.08351898,0.343983173,16.88641357,2.285520077
2027.9868,62.90123749,0.376335502,17.30797386,2.300162077
2028.1392,65.41065216,0.359477103,17.36019135,2.294150829
2028.2916,68.24211884,0.35106644,17.25643921,2.300000906
2028.444,67.64476013,0.339699864,16.78678513,2.285664082
2028.5964,65.5898819,0.359858304,16.59931755,2.255608797
2028.7488,67.37203217,0.352030605,18.93449402,2.237272024
2028.9012,62.43466187,0.341821015,26.79211998,2.232422113
2029.0536,52.85453796,0.315726906,43.97184372,2.214572907
2029.206,52.02499771,0.30079937,52.45402908,2.204125881
2029.3584,55.36561585,0.300899059,44.05971909,2.195649862
2029.5108,57.01030731,0.307704151,26.8539505,2.214271069
2029.6632,59.47286987,0.310223877,15.57352066,2.228209019
2029.8156,70.37062073,0.302693635,10.95248032,2.273360014
2029.968,72.55934906,0.300464273,9.011590958,2.30603385
2030.1204,78.67205811,0.298549056,9.198783875,2.318020105
2030.2728,79.94866943,0.301546454,10.00751686,2.297363043
2030.4252,73.58108521,0.302262545,10.20507622,2.272253037
2030.5776,64.95407867,0.319201917,10.34252358,2.263510943
2030.73,70.12791443,0.339001626,10.77524853,2.272935152
2030.8824,67.90787506,0.351862103,12.3929348,2.283427954
2031.0348,68.30293274,0.376141757,18.27466393,2.276772022
2031.1872,65.74633789,0.356923044,26.23654556,2.248492003
2031.3396,54.96900177,0.332552999,60.02036285,2.216829062
2031.492,55.01238251,0.294909149,138.4029999,2.197660923
2031.6444,53.16020966,0.297602862,134.8792877,2.187054873
2031.7968,55.38100433,0.303470105,107.2580338,2.189654112
2031.9492,56.17090607,0.308389396,83.13323212,2.188627005
2032.1016,57.17734146,0.294144899,54.14168549,2.193974018
2032.254,57.8964653,0.300783783,17.79861069,2.198448896
2032.4064,60.52537537,0.304338783,11.60938358,2.19291997
2032.5588,63.84767151,0.332028121,9.569818497,2.190948963
2032.7112,72.89495087,0.376491547,8.91828537,2.20251298
2032.8636,81.64187622,0.39752844,7.918858528,2.229264975
2033.016,84.35780335,0.4152731,8.672904968,2.254424095
2033.1684,74.07824707,0.382276326,10.47236252,2.248665094
2033.3208,71.30241394,0.350961149,10.49328136,2.244207144
2033.4732,68.05971527,0.325055331,10.09890747,2.254678965
2033.6256,67.82421875,0.316638559,8.78810215,2.273517132
2033.778,66.55003357,0.345276684,6.277667046,2.282041073
2033.9304,72.40333557,0.369468838,4.900262833,2.303975105
2034.0828,85.30764008,0.387261987,4.211843967,2.348242998
2034.2352,86.33319855,0.385451347,3.879221916,2.38223505
2034.3876,82.57624817,0.369906724,3.774641752,2.398949862
2034.54,85.03696442,0.380747229,3.651910543,2.39669323
2034.6924,84.79167938,0.38349238,3.554234505,2.402112007
2034.8448,81.95860291,0.404552251,3.454128981,2.405781031
2034.9972,92.85180664,0.416765064,3.46779561,2.422806025
2035.1496,94.98078156,0.418144465,3.446542978,2.429224014
2035.302,80.85868073,0.395025313,3.333006859,2.440596819
2035.4544,83.3028183,0.366355747,3.284041405,2.420694113
2035.6068,89.12195587,0.371700585,3.182806253,2.405527115
2035.7592,89.29401398,0.398566365,3.171957254,2.394680023
2035.9116,90.30636597,0.396949232,3.193117619,2.398230076
2036.064,92.48505402,0.378392577,3.251351357,2.405352116
2036.2164,92.60907745,0.359153867,3.334766865,2.393357039
2036.3688,91.12133789,0.375201851,3.529197931,2.376366854
2036.5212,86.08963013,0.385816187,3.713350058,2.353059053
2036.6736,86.40343475,0.38937211,4.014417648,2.345732927
2036.826,83.86032867,0.371502847,4.507549286,2.34177208
2036.9784,65.77404022,0.349889785,6.526028633,2.307605028
2037.1308,57.33908463,0.320993275,12.15521526,2.249647856
2037.2832,58.62747192,0.302267373,28.78444862,2.196367979
2037.4356,58.0224762,0.303627372,41.56696701,2.177750111
2037.588,61.3877182,0.310088456,38.15812302,2.18828392
2037.7404,63.58177185,0.319733024,28.31007385,2.1995821
2037.8928,52.42183304,0.317944259,21.65901375,2.21904397
2038.0452,60.12164688,0.31332469,20.48657036,2.234235048
2038.1976,57.0683403,0.315731496,19.61737442,2.246945143
2038.35,55.98050308,0.334430307,22.504879,2.245788097
2038.5024,55.37836456,0.336226523,32.49882889,2.224551916
2038.6548,52.30685043,0.351595014,39.06986618,2.22894907
2038.8072,56.926754,0.341584325,48.30501938,2.288228035
2038.9596,53.89277649,0.298250198,52.28703308,2.373059034
2039.112,53.26554871,0.217205197,55.0531807,2.453732014
2039.2644,54.5011673,0.162398547,69.25854492,2.422228098
2039.4168,56.90499497,0.188126162,82.85611725,2.361451864
2039.5692,56.76331329,0.240604222,66.19103241,2.290866852
2039.7216,56.64575958,0.279747516,48.52907944,2.259757996
2039.874,58.40822983,0.294318765,41.17627335,2.243200064
2040.0264,59.56462097,0.295657218,32.60572434,2.21874094
2040.1788,61.13735962,0.278417736,28.74682617,2.201622009
2040.3312,59.59083939,0.271452159,28.73228836,2.205454111
2040.4836,59.19491196,0.265988529,25.47792625,2.208117962
2040.636,63.83650589,0.276668042,19.07797432,2.194455147
2040.7884,65.03598785,0.276864946,14.41896915,2.193439961
2040.9408,62.7658844,0.306938291,11.83567238,2.197075844
2041.0932,65.88923645,0.318253398,11.34390545,2.205356836
2041.2456,65.21681976,0.339886218,12.22572804,2.197933197
2041.398,62.18091965,0.329056054,16.36733246,2.194143057
2041.5504,54.3884697,0.318016112,31.57834625,2.200447083
2041.7028,57.10205841,0.324919343,49.24372864,2.202791929
2041.8552,55.80561066,0.320996612,33.21673584,2.207297087
2042.0076,57.85038757,0.333394647,28.8502388,2.20075202
2042.16,60.2421608,0.32502988,28.69224548,2.206683159
2042.3124,58.24377823,0.308498442,30.66413117,2.209576845
2042.4648,58.08654404,0.304562122,59.65703583,2.209069967
2042.6172,54.67793655,0.288189679,98.32196045,2.215692997
2042.7696,55.14693451,0.30862084,77.99758911,2.208555937
2042.922,52.94531632,0.309855104,63.648983,2.216552019
2043.0744,53.65950775,0.314210206,39.6501236,2.215579987
2043.2268,55.97640228,0.314885974,24.54554367,2.228019953
2043.3792,61.29467011,0.333697051,21.98096466,2.229717016
2043.5316,62.30989456,0.364417732,23.35553742,2.22242403
2043.684,59.63364029,0.385736525,29.13078308,2.208214998
2043.8364,55.17015457,0.362451941,40.49021912,2.2319839
2043.9888,58.32740021,0.318985134,46.51923752,2.241783857
2044.1412,58.12355042,0.289142907,52.86125183,2.238478899
2044.2936,57.60809708,0.275274068,54.82995606,2.217720032
2044.446,56.13283539,0.290172607,53.44591904,2.219954968
2044.5984,56.76243973,0.307586759,47.25677109,2.224788189
2044.7508,59.97875214,0.331168562,36.01164246,2.234982967
2044.9032,55.44901657,0.326444894,29.33312035,2.24110198
2045.0556,56.83351517,0.315273702,26.04147339,2.221624136
2045.208,57.57786179,0.320020765,24.06447029,2.21120286
2045.3604,59.92256546,0.348798096,20.42084122,2.213675022
2045.5128,63.16152954,0.350741804,17.052845,2.24469614
2045.6652,63.47023392,0.352444083,18.27028656,2.259229899
2045.8176,61.95826721,0.330368906,23.81422997,2.26992321
