DEPT,GR,NPHI,RDEEP,RHOB
1874.9772,86.5107193,0.371321112,3.305510044,2.361129999
1875.1296,89.40447998,0.360816062,3.243119955,2.352989912
1875.282,91.00312805,0.357284784,3.163729906,2.347860098
1875.4344,92.14330292,0.355363429,3.056260109,2.326620102
1875.5868,90.70891571,0.362456083,2.943989992,2.31332016
1875.7392,92.90296173,0.364017308,3.009399891,2.306999922
1875.8916,90.43382263,0.386100769,3.049327612,2.327059984
1876.044,90.18492127,0.37909916,3.115560055,2.35800004
1876.1964,88.84809876,0.368407786,3.347913981,2.377320051
1876.3488,88.97528076,0.34344998,3.437000036,2.400149822
1876.5012,87.88005066,0.353518635,3.462265968,2.404730082
1876.6536,87.05754852,0.349816412,3.401230097,2.410759926
1876.806,84.69065857,0.373040527,3.303459883,2.403470039
1876.9584,84.79290772,0.365596205,3.160259962,2.382389784
1877.1108,85.99517822,0.366731852,2.989789963,2.344769955
1877.2632,84.64495087,0.360900998,2.85574007,2.311149836
1877.4156,84.19742584,0.369957477,2.92689991,2.299510002
1877.568,84.04257202,0.37310788,2.964240074,2.307009935
1877.7204,85.61530304,0.393306375,2.962820053,2.310950041
1877.8728,85.62449646,0.396583945,2.918381929,2.305500031
1878.0252,83.78800201,0.414102733,2.824990034,2.296459913
1878.1776,92.04963684,0.387692154,2.698930502,2.281360149
1878.33,92.95298767,0.392429143,2.705080032,2.272989988
1878.4824,86.65240479,0.389409453,2.757380247,2.271310091
1878.6348,84.03812408,0.41010192,2.867929936,2.293800116
1878.7872,82.37250519,0.3742266,3.282860041,2.364099979
1878.9396,78.17209625,0.326468498,4.453310013,2.448330164
1879.092,80.62952423,0.286619961,5.15459013,2.509680033
1879.2444,81.98558807,0.294076562,5.170070171,2.510639906
1879.3968,82.91457367,0.309545577,4.734189987,2.472759962
1879.5492,87.12327576,0.323564708,3.949450016,2.419970036
1879.7016,86.55671692,0.342920363,3.402400017,2.370409966
1879.854,87.08998108,0.358624578,3.073250771,2.3285501
1880.0064,86.25792694,0.375277519,2.896420002,2.305370092
1880.1588,85.45857239,0.376783878,2.833400965,2.296129942
1880.3112,88.19846344,0.383360773,2.843879938,2.298069954
1880.4636,88.78000641,0.378973663,2.866213083,2.289879799
1880.616,89.0462265,0.376093864,2.844379902,2.273820162
1880.7684,90.55311585,0.380095393,2.783090115,2.246819973
1880.9208,90.24263763,0.377341867,2.763370037,2.230350018
1881.0732,89.1954422,0.376519829,2.836709976,2.196439982
1881.2256,89.08054352,0.385754615,2.891880035,2.153909922
1881.378,90.6707077,0.403274298,2.920850039,2.097480059
1881.5304,87.87560272,0.406129658,2.92456007,2.055439949
1881.6828,87.75592804,0.394781023,2.886219978,2.028029919
1881.8352,90.09642029,0.382291406,2.80292511,2.009360075
1881.9876,85.55188751,0.374469578,2.860980034,2.025069952
1882.14,85.51550293,0.364293993,2.883002758,1.989249945
1882.2924,86.66075897,0.394232959,2.843450069,1.949040055
1882.4448,85.39699554,0.419646949,2.762479544,1.908779979
1882.5972,84.47492218,0.435150355,2.657089949,1.945109963
1882.7496,82.66026306,0.422567457,2.622189999,2.036800146
1882.902,84.32403565,0.400886416,2.692270041,2.095100164
1883.0544,84.58930969,0.390262097,2.788860083,2.160759926
1883.2068,86.72835541,0.38852939,2.907860041,2.246560097
1883.3592,89.68793488,0.381486535,2.919080019,2.28015995
1883.5116,91.2975769,0.393735945,2.952600002,2.262729883
1883.664,85.71605682,0.390430331,2.942600012,2.270550013
1883.8164,89.43834686,0.388735056,2.932433844,2.287709951
1883.9688,88.70049286,0.36813426,2.942450047,2.303060055
1884.1212,90.81257629,0.362853527,2.981364489,2.314440012
1884.2736,92.79328919,0.363890082,2.962709904,2.312949896
1884.426,93.5171814,0.379317433,2.963031769,2.307300091
1884.5784,90.94358826,0.382830173,2.970240116,2.303580046
1884.7308,90.39354706,0.388499796,2.989949942,2.29978013
1884.8832,89.24105072,0.379353374,3.005800009,2.302789927
1885.0356,89.59927368,0.374847621,2.967139959,2.304559946
1885.188,87.97527313,0.383931786,2.828279972,2.311699867
1885.3404,88.91943359,0.407136768,2.725199938,2.309700012
1885.4928,89.66558075,0.433529913,2.700040102,2.302090168
1885.6452,87.99971008,0.42737028,2.759059906,2.31427002
1885.7976,86.45727539,0.402049214,2.944989681,2.360510111
1885.95,79.15924072,0.342464685,3.753910065,2.429669857
1886.1024,78.34859467,0.279021055,4.846660614,2.491060019
1886.2548,78.51604462,0.226405636,5.101449966,2.519490004
1886.4072,79.85886383,0.240506545,4.697804451,2.488649845
1886.5596,84.46355438,0.287033945,3.903909922,2.393639803
1886.712,86.27443695,0.343098164,3.223069906,2.28105998
1886.8644,85.62366486,0.36112687,2.906689882,2.18434
1887.0168,87.64602661,0.375386566,2.893929958,2.154510021
1887.1692,89.28637695,0.368549258,2.922379971,2.192389965
1887.3216,90.34088135,0.372433126,2.937789917,2.251929998
1887.474,89.37699127,0.365898967,2.97784996,2.28587985
1887.6264,88.141922,0.360320896,2.967720032,2.306669951
1887.7788,92.73374176,0.35468632,2.985783339,2.302819967
1887.9312,95.10453033,0.333236396,2.938270092,2.225209951
1888.0836,95.83721924,0.334522843,2.861441374,2.121939898
1888.236,95.74354553,0.361905307,2.784169912,2.007369995
1888.3884,93.90818024,0.383148819,2.664360046,1.934270024
1888.5408,91.77254486,0.392546564,2.668009996,1.946550012
1888.6932,91.48020935,0.374248594,2.752470017,2.008550167
1888.8456,91.31594086,0.389653027,2.832299948,2.145949841
1888.998,90.05434418,0.38997063,2.990339994,2.218770027
1889.1504,88.72489166,0.389250785,3.046210051,2.24319005
1889.3028,90.16565704,0.385736167,3.040669918,2.23920989
1889.4552,90.77680206,0.386141986,3.020950079,2.206860066
1889.6076,88.29850006,0.389471859,2.980530024,2.163560152
1889.76,86.39912415,0.383629382,2.98081708,2.114239931
1889.9124,90.8581543,0.38006565,2.948329926,2.069580078
1890.0648,90.37486267,0.395300061,2.839495897,2.100389957
1890.2172,91.3874588,0.404277206,2.811729908,2.145600081
1890.3696,91.23304749,0.409166008,2.885799885,2.170830011
1890.522,86.56610107,0.38956219,2.96965003,2.181399822
1890.6744,88.80711365,0.362880886,3.041419983,2.162009955
1890.8268,88.47644806,0.351727575,3.138020039,2.106040001
1890.9792,88.02397156,0.356523663,3.213999987,2.078649998
1891.1316,90.01202393,0.368163675,3.252089977,2.103830099
1891.284,92.26099396,0.381079882,3.123889923,2.117189884
1891.4364,93.19519043,0.392653912,2.955919981,2.135479927
1891.5888,92.07299805,0.419798583,2.895859957,2.133830071
1891.7412,93.72428131,0.440814465,2.91962719,2.129990101
1891.8936,92.734375,0.438043714,3.009429932,2.164379835
1892.046,93.31322479,0.426976502,3.078043461,2.225370169
1892.1984,90.59848023,0.393937379,3.153000116,2.227909803
1892.3508,93.07228851,0.404082954,3.107249975,2.094259977
1892.5032,94.53762054,0.405665964,2.911240101,1.93234992
1892.6556,92.32941437,0.428764969,2.830569983,1.856629968
1892.808,87.72657776,0.402826071,2.804460049,1.90715003
1892.9604,91.21569824,0.394276381,2.7739501,2.035969973
1893.1128,88.07144928,0.372071922,2.844290018,2.137169838
1893.2652,93.47932434,0.391890824,2.972609997,2.193109989
1893.4176,89.44577026,0.384215117,3.002982855,2.182879925
1893.57,88.77213287,0.371708483,2.97329998,2.168850184
1893.7224,88.29904175,0.361742795,3.010968208,2.102649927
1893.8748,92.36270905,0.367789418,2.921679974,2.006880045
1894.0272,94.12554932,0.372726291,2.730525971,1.879909992
1894.1796,92.7901001,0.386595517,2.601020098,1.843510032
1894.332,91.9157486,0.393315941,2.610389948,1.84145999
1894.4844,87.64022827,0.384812176,2.717700005,1.893650055
1894.6368,89.64584351,0.349448174,2.822969914,1.954469919
1894.7892,91.6091156,0.342297465,2.811559916,2.023580074
1894.9416,89.78196716,0.376442432,2.833329916,2.06381011
1895.094,87.14950562,0.409236908,2.850840092,2.007359982
1895.2464,87.41942596,0.40697664,2.878669977,1.920910001
1895.3988,87.97208405,0.361932099,3.018548966,1.900839925
1895.5512,88.80544281,0.359009862,3.125040054,1.931280017
1895.7036,87.19553375,0.364393532,3.094767571,1.993330002
1895.856,88.80593872,0.382179201,2.897959948,1.956859946
1896.0084,88.22598267,0.390041798,2.661470652,1.859709978
1896.1608,90.756073,0.411016643,2.478140116,1.745050073
1896.3132,92.90167999,0.427548289,2.598570108,1.637390018
1896.4656,93.88744354,0.412750274,2.685450077,1.656670094
1896.618,92.86118317,0.363367826,2.85048008,1.737839937
1896.7704,89.78514862,0.344053149,3.039060116,1.820530057
1896.9228,90.24604797,0.334841698,2.92798996,1.827310085
1897.0752,93.17263031,0.368816435,2.778789997,1.878979921
1897.2276,97.29285431,0.383443981,2.732239962,1.978240013
1897.38,96.92391205,0.378363162,2.713283062,2.058089972
1897.5324,95.33041382,0.375504404,2.664680004,2.093169928
1897.6848,93.28948975,0.382702321,2.70819211,2.069180012
1897.8372,95.30716705,0.410070658,2.681440115,2.005059958
1897.9896,95.92639923,0.445311457,2.693532467,1.949509978
1898.142,95.83687592,0.467989892,2.796689987,1.931640029
1898.2944,96.21375275,0.458007395,2.956320047,1.97943008
1898.4468,98.54129028,0.429434717,3.143899918,2.093699932
1898.5992,101.1429977,0.387100399,3.10213995,2.263100147
1898.7516,99.2109375,0.403337389,3.001830101,2.314709902
1898.904,98.46021271,0.396550804,3.035459995,2.288840056
1899.0564,98.48636627,0.385146797,3.021509886,2.263210058
1899.2088,97.16637421,0.375946283,3.682569981,2.224620104
1899.3612,85.11808014,0.343524277,3.905998945,2.206570149
1899.5136,80.93610382,0.337379009,3.81904006,2.167740107
1899.666,79.43595123,0.325275242,3.811243773,1.996739984
1899.8184,85.31578827,0.331139386,3.764650106,1.810339928
1899.9708,87.51673126,0.355094045,3.032805681,1.744969964
1900.1232,90.06507874,0.391886115,2.974450111,1.78956008
1900.2756,90.93313599,0.436665863,2.973850012,1.868709922
1900.428,91.68656158,0.429419458,2.941109896,1.867370009
1900.5804,92.82580566,0.411375582,2.914789915,1.835520029
1900.7328,92.84407806,0.396855325,2.962049961,1.820800066
1900.8852,92.58772278,0.40096128,2.893640041,1.864150047
1901.0376,92.86439514,0.39264673,2.973769903,1.923670054
1901.19,92.5566864,0.374647737,3.033250094,1.980399966
1901.3424,94.85299683,0.368773282,2.956895828,2.020590067
1901.4948,95.09771729,0.36570248,2.861279964,2.049000025
1901.6472,92.99462891,0.3703385,2.693555355,2.054049969
1901.7996,90.00214386,0.404037923,2.641570091,2.071820021
1901.952,88.22847748,0.39984414,2.75909996,2.125270128
1902.1044,82.94696045,0.366612166,3.302340031,2.241699934
1902.2568,77.66533661,0.301155329,4.970650196,2.391740084
1902.4092,74.02207947,0.246912837,8.810020447,2.493429899
1902.5616,71.63534546,0.200666979,9.445590019,2.531189919
1902.714,71.3343811,0.190678611,7.062069893,2.495540142
1902.8664,75.30887604,0.213594094,5.732940197,2.369499922
1903.0188,85.02041626,0.288878411,4.42866993,2.275699854
1903.1712,86.58586884,0.343545467,3.567130089,2.235049963
1903.3236,87.03927612,0.376598179,3.434949637,2.27621007
1903.476,85.870224,0.354279906,3.723530054,2.325139999
1903.6284,85.30986786,0.318976164,4.060906887,2.357909918
1903.7808,83.58374023,0.287997872,4.114520073,2.363409996
1903.9332,87.31451416,0.307285011,4.008739948,2.34552002
1904.0856,88.47183991,0.337943822,4.030340195,2.312939882
1904.238,86.03484345,0.352922112,3.983400106,2.307909966
1904.3904,84.85179901,0.345973998,3.951139927,2.324850082
1904.5428,79.25202179,0.330145717,3.966480017,2.326379776
1904.6952,77.47586823,0.32549265,3.918329954,2.296399832
1904.8476,80.14533234,0.319669217,3.970700026,2.290850163
1905,81.15579987,0.317876011,4.106180191,2.28350997
1905.1524,78.66383362,0.332757086,4.343540192,2.278199911
1905.3048,76.59082794,0.330232143,4.409809589,2.26493001
1905.4572,74.54292297,0.334047467,4.427070141,2.255330086
1905.6096,73.97467041,0.329126626,4.33307457,2.237770081
1905.762,67.98706055,0.327685624,4.241980076,2.219799995
1905.9144,65.75479126,0.330230653,4.501860142,2.219249964
1906.0668,75.86225128,0.349231243,4.661429882,2.242239952
1906.2192,85.55476379,0.383665234,4.799719811,2.26831007
1906.3716,87.6703949,0.389558554,4.961780071,2.273720026
1906.524,80.79627991,0.368786901,4.730659962,2.246289969
1906.6764,81.17201996,0.354199112,4.794419766,2.223530054
1906.8288,81.55999756,0.356334329,5.168550015,2.22574997
1906.9812,82.97148895,0.352406025,5.536418438,2.237429857
1907.1336,75.23696899,0.3332313,5.915410042,2.227250099
1907.286,71.83753967,0.320218921,6.268406868,2.211549997
1907.4384,70.78517151,0.333497316,6.262959957,2.200500011
1907.5908,70.68261719,0.354624212,6.271356106,2.19566989
1907.7432,67.94754028,0.342777997,6.920300007,2.18844986
1907.8956,66.01172638,0.325864345,7.052070141,2.190969944
1908.048,76.79046631,0.316529781,7.066279888,2.202950001
1908.2004,76.61414337,0.326838434,6.520400047,2.214810133
1908.3528,74.85847473,0.338686824,5.815030098,2.211469889
1908.5052,76.4708786,0.337015927,5.475220203,2.20994997
1908.6576,82.89987946,0.328512698,5.404069901,2.217750073
1908.81,82.46607208,0.301018983,5.814380169,2.250070095
1908.9624,81.43411255,0.281799287,7.018580914,2.292749882
1909.1148,75.9621582,0.283080906,8.339670181,2.297330141
1909.2672,70.45922852,0.29978469,8.71810627,2.260169983
1909.4196,69.00553131,0.314961851,8.119950295,2.211539984
1909.572,67.41682434,0.324802607,8.631713867,2.189749956
1909.7244,64.57694244,0.321736544,9.344220161,2.188250065
1909.8768,62.13542175,0.315393597,8.898189545,2.185389996
1910.0292,59.82820129,0.314691722,9.356340408,2.184329987
1910.1816,65.27131653,0.318932444,10.27359963,2.187750101
1910.334,67.74661255,0.321621776,9.805620194,2.191620112
1910.4864,62.05287552,0.309757322,8.469550133,2.194120169
1910.6388,64.33200836,0.318918616,8.214209557,2.194810152
1910.7912,72.04129028,0.334944993,6.956679821,2.205209971
1910.9436,74.70443726,0.342211813,6.321112156,2.223080158
1911.096,74.42075348,0.332031518,6.444570065,2.227889776
1911.2484,69.95018005,0.327711344,6.615039825,2.227190018
1911.4008,67.41083527,0.334987044,5.622539997,2.220269918
1911.5532,66.10909271,0.349332869,5.776520252,2.215430021
1911.7056,70.49994659,0.352385968,5.716020107,2.226249933
1911.858,73.8941803,0.352315158,5.330430031,2.240339994
1912.0104,79.29329681,0.349184632,5.065310001,2.260210037
1912.1628,79.27368164,0.346895754,4.776189804,2.266429901
1912.3152,79.04353333,0.361587584,4.315000057,2.280370235
1912.4676,89.89897919,0.388859361,4.275189877,2.308050156
1912.62,96.75122833,0.391822577,4.246069908,2.329889774
1912.7724,94.70457459,0.378413141,4.058310032,2.334029913
1912.9248,94.13041687,0.36883831,3.896731138,2.322839975
1913.0772,95.0218811,0.378161579,3.777829886,2.32923007
1913.2296,97.62215424,0.376941115,3.751559973,2.341550112
